date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:59	24279/24279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:26%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-2.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-2.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:04:59	135677/135677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:28%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/slider-2-1-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/slider-2-1-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:04:59	29372/29372	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:26%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-3.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-3.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:02	76040/76040	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:26%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-4.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-4.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:02	85912/85912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:26%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-6.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-6.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:03	77721/77721	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:26%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-5.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/service-2-5.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:03	24327/24327	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:03	27940/27940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-2.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-2.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:04	11639/11639	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-shape-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-shape-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:04	64743/64743	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:05	2921/2921	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-shape-2.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/about-2-shape-2.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:05	43551/43551	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/03/faq-1-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/03/faq-1-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:05	2772/2772	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:16%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/brand-1-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/brand-1-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:06	2773/2773	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:16%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/brand-1-1-hover.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/brand-1-1-hover.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:06	44114/44114	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:06	44104/44104	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-2.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-2.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:06	74938/74938	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-3.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-3.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:07	70723/70723	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-4.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-4.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:07	38816/38816	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-5.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-5.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:07	50192/50192	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:24%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-6.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/project-2-6.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:08	95566/95566	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-bg.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-bg.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:08	4699/4699	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-border.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-border.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:08	13624/13624	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-bg-overlay.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-bg-overlay.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:09	43308/43308	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-bg-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-bg-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:09	431998/431998	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-4-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:11	24738/24738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-1-bg.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-1-bg.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:11	9410/9410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:12	12195/12195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-2.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-2.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:12	10686/10686	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-3.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-3.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:12	7355/7355	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-4.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/work-process-4.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:13	36007/36007	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:30%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/testimonial-bg-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/testimonial-bg-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:13	3192/3192	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:28%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:13	3510/3510	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:28%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-2.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-2.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:14	3072/3072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:28%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-4.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-4.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:14	3151/3151	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:28%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-5.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/testi-1-5.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:15	4070/4070	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-1-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-1-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:15	3229/3229	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-2-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-2-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:15	307402/307402	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-3-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-3-1.png	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:16	3410/3410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:18%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-3-1.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/cta-1-author-3-1.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:16	36030/36030	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:16%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_7-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_7-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:17	17981/17981	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_6-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_6-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:18	31386/31386	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_5-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_5-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:19	52089/52089	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_4-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_4-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:19	31521/31521	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_2-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_2-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:19	28673/28673	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_3-570x310.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_3-570x310.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:22	186260/186260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:16%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_7.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_7.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:23	5015/5015	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20May%202026%2018:36:09%20GMT	https://bracketweb.com/tolakwp/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	F:/June/CodePSS/bracketweb.com/tolakwp/wp-includes/js/dist/hooks.min394d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:23	89841/89841	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2002:40:14%20GMT	https://bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_6.jpg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/uploads/2024/02/blog_6.jpg	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:23	5697/5697	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20May%202026%2018:36:09%20GMT	https://bracketweb.com/tolakwp/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	F:/June/CodePSS/bracketweb.com/tolakwp/wp-includes/js/dist/i18n.mineca5.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:24	11513/11513	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2023:48:54%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/contact-form-7/includes/swv/js/indexe2db.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:24	13423/13423	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2023:48:54%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.8	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/contact-form-7/includes/js/indexe2db.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:25	2765/2765	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2013%20Jul%202024%2002:37:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min.js?ver=1783582468	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.minf494.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:25	735/735	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2013%20Jul%202024%2002:37:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher.js?ver=1783582468	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcherf494.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:25	15315/15315	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Mar%202026%2002:29:36%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.1.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min7f86.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:25	2356/2356	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Mar%202026%2002:29:36%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.1.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min7f86.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:26	13797/13797	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Mar%202026%2002:29:36%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=9.1.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min7f86.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:27	42863/42863	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/slick/slick.min.js?ver=4.0.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/slick/slick.min8603.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:27	25333/25333	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/js/perfect-scrollbar.jquery.min.js?ver=4.0.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/perfect-scrollbar/js/perfect-scrollbar.jquery.min8603.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:29	20216/20216	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/magnific-popup/jquery.magnific-popup.min.js?ver=4.0.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/magnific-popup/jquery.magnific-popup.min8603.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:29	9415/9415	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/js/frontend.js?ver=4.0.6	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/js/frontend8603.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:32	24728/24728	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2003%20Aug%202024%2015:52:05%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-wishlist/assets/js/frontend.js?ver=4.8.9	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-wishlist/assets/js/frontend1f93.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:32	21464/21464	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2002:29:43%20GMT	https://bracketweb.com/tolakwp/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	F:/June/CodePSS/bracketweb.com/tolakwp/wp-includes/js/jquery/ui/core.minb37e.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:34	36748/36748	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2002:29:43%20GMT	https://bracketweb.com/tolakwp/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3	F:/June/CodePSS/bracketweb.com/tolakwp/wp-includes/js/jquery/ui/datepicker.minb37e.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:36	80433/80433	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/bootstrap/js/bootstrap.min.js?ver=5.0.0	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/bootstrap/js/bootstrap.minbb93.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:37	57752/57752	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bootstrap-select/js/bootstrap-select.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bootstrap-select/js/bootstrap-select.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:39	19368/19368	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bxslider/jquery.bxslider.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bxslider/jquery.bxslider.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:41	6340/6340	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/countdown/countdown.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/countdown/countdown.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:42	15505/15505	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jarallax/jarallax.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jarallax/jarallax.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:42	2381/2381	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:42	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-appear/jquery.appear.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-appear/jquery.appear.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:43	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:43	9897/9897	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/odometer/odometer.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/odometer/odometer.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
